Annual Tuition Fee (NPR),Admission Fee (NPR),Monthly Fee (NPR),Infrastructure Score,Student-Teacher Ratio,Average Academic Score (%),Total Enrolled Students,Scholarship % Availability,Technology Access Index,Fee Increase % (YoY)
49485.0,11342.0,4754,80.7224285856708,23.46405393678545,71.47827022122668,130,17.100659877472555,63.02200682399071,3.5850480037183594
49263.0,10499.0,1616,61.07988156600025,24.765857628472524,68.6499316906067,224,0.0,60.8027600113702,5.954520952913932
65494.0,7707.0,4801,76.2185131104744,25.865255201282025,79.8834890754103,534,7.81178369589826,7.841569252982111,5.838355873676918
58305.0,5212.0,3118,58.80783079289458,22.82580942584587,72.3891067522463,1096,13.601377682914237,25.142930717103525,2.1611506165521743
55793.0,8545.0,4295,77.54696260294826,32.36358626079712,73.91606936511785,1793,19.11470638386276,79.18897576101273,5.819477775365585
46527.0,2434.0,3764,68.59366765097118,22.7114491745026,48.79887291144196,924,0.0,52.9609957912928,3.425408571242773
60665.0,8110.0,3808,96.12526407576313,12.487545272390095,52.67202524412965,705,14.30396953441372,52.09178609432779,4.426202416453979
84631.875,14852.0,5251,75.13928297418806,18.906779578152907,68.68843392624619,240,7.741163266449207,31.34791583083951,6.739362807481781
52375.0,13215.0,4466,72.69549610166251,20.852472118808617,47.21591644539925,737,7.298726993777818,44.64967164342232,3.5836505874291325
43444.0,11509.0,3722,77.56302700498262,21.53297083432277,60.218133798838,1580,13.657371651256543,54.921872673594834,6.689041436067026
53075.0,9289.0,3960,51.78312670710943,25.621512444135245,66.4984518409477,587,0.0,73.20266036868837,4.531009310471609
33311.0,9955.0,3172,87.47198369618484,16.041043478089257,63.9018880996399,622,28.67616161991287,59.75531633724153,6.688135009837947
62863.0,11440.0,4449,68.1591040039686,22.60357193977152,44.00119863816681,1197,18.547736618366745,67.9722280340602,3.225069067537446
26484.0,7070.0,3111,47.77994773092594,17.353414430062198,64.49530912102789,293,16.250354916400763,79.11730402977427,4.861192236177559
64331.0,9955.0,5315,45.48449551681913,21.687851182046195,64.76640323038276,1707,16.632665810395586,59.75531633724153,6.29096847132913
39227.0,10251.0,4906,61.66021754868429,17.905226764083103,69.2446173948419,1039,15.772439688894012,51.36482910250707,7.994312645661182
42195.0,8495.0,5626,62.27523236971467,20.060395978727783,93.34529620879422,1573,8.639615713876786,99.53431746164064,1.895298236941986
44652.0,9453.0,2734,88.09807214576925,23.441065281330864,81.46145692103494,892,14.056160617992594,92.49673476379792,8.013914151482258
58285.0,9962.0,3987,100.0,21.435753129531903,71.46618992742806,1653,16.38599494143969,32.35632598962045,7.70659163778995
43986.0,8581.0,4439,93.24886583396228,16.05086663756072,49.37375834744877,1662,9.918033312537885,40.122072269033296,3.904567040164255
60659.0,9006.0,4367,66.98545507144392,23.2769578138919,82.73821727076691,424,20.915402618109503,49.87682274444866,3.22675684046662
63330.0,8224.0,4260,41.73832149620832,26.82803897375489,53.94432565014996,1686,13.832904833190712,62.07630767605058,8.791381589362599
61819.0,7702.0,4773,100.0,25.949886865768484,76.00851663189702,749,3.986612937247024,80.26278774880431,5.066948789429514
38205.0,11224.0,3787,62.59629596133009,24.596407538558857,35.478953718867444,998,2.511204549157659,47.62536093269906,8.191551873603249
65669.0,10845.0,4266,64.7172348067969,21.449274944850103,52.38968822029112,815,18.78141743889488,60.7471585809912,5.738054401932299
43255.0,11661.0,3865,79.88740369862435,20.90588218410737,54.44051818992294,1887,20.45690637040809,63.62640933425005,4.552737654501175
75944.0,3852.0,2164,67.50176170246344,27.685312259146084,63.33299200304531,1424,8.950789605596015,17.318203756606472,6.601037711819805
44891.0,8323.0,5070,62.07766181908334,33.02084241004337,71.69328117562358,1207,16.706792437697523,67.26518248598688,4.395906282387279
23199.0,16384.0,4965,28.86235681567672,27.438429239839344,52.22770092961452,1226,9.74769519490314,20.739722393946707,2.6418106264136374
62487.0,7484.0,5463,45.42018648840504,17.593690949454754,50.6181479330503,287,15.293682657069033,79.34769330916502,4.164595845476192
47327.0,10127.0,4405,69.69864657652033,16.42039612176393,66.28721065807615,488,7.564173771252936,37.09115343778,6.904623749347335
36811.0,9246.0,2998,100.0,29.72377574100762,69.81707954814362,111,14.41849638225195,49.94826782759203,6.833326631452373
37766.0,11424.0,3522,65.21095998244122,20.88706096498578,74.90291403121861,1213,7.923061817713604,48.81603871378054,7.251882726902261
70211.0,9955.0,4556,91.50279343016771,23.411584143912023,73.49912604043053,1201,8.623113930028396,59.75531633724153,7.852328486778694
47728.0,5145.0,3091,89.01691718783906,23.15011168144893,56.654082569292605,1857,12.299552761505018,57.37093777100957,7.205760715969806
45629.0,11885.0,4226,52.68101419876104,22.17967122382009,59.37687615800046,991,9.269545977228292,42.04568313103843,4.0551056220981305
52259.0,14262.0,4776,72.8931367231428,22.04535483757529,95.61591662878736,1401,22.80690175884599,42.86977249892345,3.571865810584688
55793.0,7948.0,5372,54.61834398262485,31.3906598147086,58.80091498651503,956,12.028463706344242,68.56176521960683,4.389112764725319
35798.0,11016.0,4555,50.26549740062502,29.63473003778445,50.84093740998792,1379,11.922966355412552,42.7819783067317,7.914419777684525
53059.0,13662.0,3385,76.60943272613915,29.49931241704519,75.38843367370616,1532,15.466966610048717,87.43796634456714,2.5367140852222634
40997.0,14269.0,2618,87.9250323115574,21.55471001036488,70.28584143132038,644,26.71788456630397,50.71729835601879,5.143398614377925
49756.0,13225.0,3004,52.21479573888151,26.055918716222145,76.42225797152892,388,27.20454517860309,54.567121084999215,2.824965586719465
51162.0,8627.0,3392,56.31743620996506,26.045802862738448,58.36327906122727,1537,10.90379228112336,100.0,7.195365806895309
84631.875,13556.0,5437,58.85887481014897,30.76453521181864,71.65688453471346,415,12.771757728799964,57.05801697470044,6.045398025320317
65295.0,8680.0,2403,80.27921872835775,17.555120265422175,59.856700815555726,968,0.0,38.23394110192031,2.9762872163360803
84631.875,9041.0,4424,49.70406140321209,23.215778375418008,66.09504410517005,106,27.853416533738116,69.8690846430967,1.7322677277356573
46654.0,9736.0,3865,63.92063894970448,24.65514715124737,80.0012603663175,817,11.530386923329043,58.71640934045409,6.438734854472008
62014.0,12538.0,4111,69.9004166848037,29.049047587111204,70.50401459796804,327,7.752637998548595,76.24537505856573,6.376727768138664
52990.0,9611.0,5046,53.383952111026886,30.88171341579661,66.97417887604583,1057,10.793877761615398,75.93267972222013,4.078532469055627
68484.0,8141.0,4941,71.79161969920379,32.45375033950782,65.3597955325868,1602,14.9431369418179,76.85775328939603,2.5360818560443548
25441.0,8913.0,5441,98.54336454193512,29.664766875329928,68.77683931917694,1127,14.617504880566152,27.35778788548417,3.724223244372872
33688.0,7452.0,3974,59.692472647760106,28.6038311546688,73.30874409771229,615,11.756754704947005,64.63205767053401,4.191411496020447
29325.0,6421.0,3409,75.87321969558167,33.613740354649416,63.193758460910544,1557,14.753386044384678,74.89708441344291,7.0371905607435
60607.0,10908.0,3482,82.33541430241878,23.725137096451583,30.59298562736381,204,4.377003194060714,70.38576861551665,6.080861807607466
39988.0,10521.0,4216,57.39505410846656,22.197513613845302,59.03085868238073,595,22.844187717833083,40.055480144278704,0.2783782693951782
53991.0,6031.0,4512,77.65239630924441,28.50670819785869,30.0,1006,33.16108778642364,55.62098075833988,4.000454029497502
54076.0,9771.0,2627,50.58696994246581,31.29340965920393,68.1471955960654,1975,13.618277837473576,72.77459790567447,6.341494380159775
46775.0,7701.0,4304,68.58562106412501,21.59892663577486,85.98061588895457,1593,9.921324169650727,53.24659445858729,3.778098470455384
61209.0,6088.0,4398,57.95335753189177,25.107898976188803,65.61654790693132,1676,12.018833187058569,57.348633855969,6.577111260994504
47472.0,8819.0,5425,91.5575138717964,28.04317290610851,73.04785485991327,328,12.456675573109534,45.48293134310648,4.217661508874816
62228.0,12067.0,3215,76.4365229329727,30.68208022987244,68.35739102132642,1947,9.975169283375466,90.2048923845191,6.978278781590912
42175.0,10483.0,5407,92.58085361566135,19.89474871406336,67.78500573462843,1760,27.50652038066452,90.0924562327121,3.6168571403043366
55732.0,18883.0,5752,71.55918876791627,31.25048605021353,88.61579161439334,142,17.94202456609067,69.75347538248404,6.349964398438614
57957.0,8877.0,3753,54.51666810229548,23.401891865934623,55.83221617712598,1149,9.450943066996128,65.19282202993976,8.4830683689193
31245.0,11721.0,2685,55.76301970937181,26.58804609863392,61.1970021938771,180,18.36676371112476,71.35361788023464,9.056243417726073
51818.0,11212.0,3921,67.60018083991018,32.881153985503865,53.47472983575825,598,31.074365073129464,2.629786918581999,3.528246662302205
46128.0,2853.0,3313,85.24848244863331,16.581236301811266,73.95479879686792,449,15.969077981670967,87.51889043051511,4.786271117888539
40633.0,15891.0,3785,63.176308751084896,27.07422646968612,76.9953108248632,1569,6.732216469374013,76.944456627541,5.791800099155396
79677.0,13372.0,5677,62.59149299366255,34.060960076479084,64.12532652390874,331,14.887949106059564,65.850662617637,9.413931300107334
60734.0,6216.0,2471,100.0,24.552348873764497,70.62620159627102,467,25.25589575271667,48.60272826897422,3.6992688041020383
63505.0,6118.0,4509,82.79296717328282,30.52763168572728,86.46979811641685,933,16.150368901478142,92.85335836304802,5.154763980647836
72411.0,9955.0,1904,72.50483044015289,15.404126376342903,85.38461437206769,1220,14.680769152529408,59.75531633724153,5.852493156288386
58475.0,7950.0,4992,76.69771772861415,29.31183955950041,67.42129960317675,69,3.880333869245151,100.0,6.630491029332402
43406.0,10400.0,3253,75.42072237367663,35.92389088038006,64.62079223374938,911,18.09927221963797,46.79813191317308,3.044783259456901
67673.0,12945.0,3715,100.0,36.79609985768096,83.9525752861052,1035,28.959452305515384,6.433819416777894,6.446783658422692
38318.0,10910.0,4750,72.72631804824704,20.030105936674858,67.75751571023368,769,11.869199111644711,35.10246757096816,5.793802108968015
35423.0,8539.0,4927,94.7393247577696,23.761611479319185,71.6124089416676,1059,14.642186759610835,73.9457255959013,6.10967361034726
54317.0,8485.0,4044,62.114491093766645,26.124598016223576,64.49485549065434,1839,4.774541845161904,50.24750422635506,6.86963382183004
58363.0,9050.0,3243,100.0,33.532077944946685,86.9119308955164,1760,14.329133801500287,67.63241084630114,5.407805808971146
41702.0,11460.0,4581,75.81217944653157,21.40558932653828,54.12814090647596,1726,27.175762130025248,55.13098542871858,6.2300546487864965
44801.0,7897.0,3220,94.10645878533656,27.44027459765121,69.0451298187615,1754,22.404328818572097,100.0,0.1453722312708087
41286.0,7443.0,3112,91.29554063079556,19.30503200382688,79.58207721776009,543,13.284490341459868,26.611980364896866,6.48940658047247
55619.0,8688.0,4214,62.045470944194,21.458477800066262,81.56715306595996,1714,11.658673676180086,66.98682116781693,1.1255461916010965
49772.0,12884.0,4130,78.87922942665669,23.36943212787669,63.195204672597086,1949,7.263855916204154,65.07533017915016,8.176018978219624
44941.0,7622.0,5249,70.28426849898325,29.24756860393873,45.68608439033069,1672,10.53932043779269,83.09197880195919,4.641088995746644
48890.0,2421.0,6183,53.24729576779711,34.275101243758364,69.45892749913357,69,28.491085092016576,92.73734191008458,3.0477229861959216
62838.0,4422.0,4348,81.50198639357771,24.00693140857284,68.13264822863368,681,18.269291849403665,56.98640914640024,7.723884552859276
48874.0,10738.0,6434,58.424680901357696,22.78728310477729,81.7294302782622,477,29.601194390114543,66.19506136424738,4.267632685037505
48295.0,8679.0,4944,98.42104278059102,23.69343509399832,80.05384721453908,473,13.231618333556384,60.38186937012994,6.4078427840560215
45993.0,13507.0,3583,75.69833909855113,25.0579624287071,82.37451180552469,1837,19.27275670372932,58.5298403849109,5.299501231445132
68603.0,3902.0,4000,61.74502911321522,26.999573377365525,76.94650038642888,407,18.22034291182502,78.18153680809209,5.445072545011888
56649.0,11372.0,2767,42.83341437893792,34.23213957209909,49.40058755184741,1308,6.64000335359801,46.17416982322924,6.307674168566933
64555.0,9053.0,2482,33.38398865910385,18.211611088473823,45.94471454397971,955,9.131517351111036,38.80090596690601,0.005380348915259
53845.0,11961.0,6161,71.75969905296743,24.95129135434821,48.79912308743006,1819,19.021024007561977,21.50550217531098,5.44059058073773
31368.0,9145.0,2851,40.168693550282754,17.7323413034873,89.27056359046739,1671,15.606859070916483,43.92389299795747,5.207846263978478
45142.0,14737.0,4609,50.88947658951527,25.783604537905777,74.38866434566373,1839,15.994822986131345,66.75544234407539,6.356939201098598
84631.875,9779.0,4061,98.3090648958085,23.793113813170745,47.57117670169062,1315,5.089110488749169,61.0633917607799,4.990580689926599
64818.0,15211.0,4604,86.06571629712649,30.506259933771112,49.002344944238025,1468,19.0113428718126,49.056633567285786,7.408065351604996
21351.0,13221.0,2859,60.462429953582,25.03895891487003,86.2176488104347,574,14.610173809846888,55.67929443759587,7.378697605427675
58235.0,7569.0,5225,72.13690493900017,21.20248274269991,63.80148975717114,748,15.01038515528093,97.72952514692471,9.051257343020032
63869.0,10072.0,3649,57.9077629267162,24.22788869473679,77.91493322795691,665,7.909706141232888,68.71238033089023,9.739222381279298
37843.0,7082.0,5123,74.15011632422757,18.49633769159772,54.61532477527105,904,8.857703501238,46.5617065541412,4.339712651524988
32056.0,14233.0,4042,73.81630616494981,27.055547682210705,68.87557417316361,1929,11.83580576230542,48.61767893124853,7.679333979570757
84631.875,8279.0,5554,52.07779438494117,26.38164666760343,77.66051093518861,710,10.210195603046998,63.49441175455623,5.78436069981341
49691.0,9422.0,6454,63.05315838166443,26.0465425203717,72.45924998977439,1173,15.671481058882636,61.66411771767128,4.890698498013082
41488.0,14329.0,3468,79.23424050158891,26.3162095077128,63.110361113986144,1825,25.361292307616807,41.92939334934026,3.9052834593439454
51619.0,6050.0,4241,61.006408324825074,18.688612672175697,48.29623097970047,1416,19.27088336141857,28.01835875739541,3.625241933000341
61907.0,3612.0,5332,47.73712094113512,28.535075503244016,70.72603422727613,1334,11.4401748656367,76.29344409622713,2.801729215807673
41179.0,4317.0,3140,90.7931733117177,25.78958782474329,72.24062402067196,1553,12.35843603874576,100.0,3.844033603757694
66496.0,15081.0,5069,98.03945680901676,31.325171341151428,51.93507206100736,1396,24.94231475365817,67.55885875807826,0.799319132714384
30144.0,13624.0,3267,72.62533229658371,24.834249755475668,66.59466860964811,1461,6.7038575066535415,27.078114530427733,4.764594807095446
48561.0,9164.0,3119,64.23502680865882,26.179836058418545,81.46078104940803,783,21.875081865860544,59.26817157729857,3.088390832092648
50432.0,4415.0,2973,75.91280703018306,22.75217000051933,41.43032177166476,449,5.918153103926761,50.20052340001045,7.1961574678212905
67755.0,13156.0,4742,56.94800270039482,28.983882586327965,84.57084773820756,1682,12.408176938515098,52.504555037063,5.00045842962466
48351.0,6836.0,5253,58.70987209642208,26.68823403967856,59.864379789319976,1707,20.288995291098583,68.06967203545503,1.114644044523636
48617.0,11527.0,4563,82.02614022338521,23.29819241483875,66.03421137398063,232,22.07125806298732,48.99663982735524,7.683648924132262
46090.0,5724.0,5040,48.50829345502581,18.620909552675343,65.43260270093992,1284,23.35089561644718,81.54650828580006,2.1711362796612264
20868.0,15105.0,4070,74.34895279468535,31.4135995971366,74.14032936864561,311,19.820916393541093,41.43422589547629,5.136225215938148
43856.0,10530.0,5040,67.78441489129948,17.3396876414955,72.52861932790864,540,9.865988302871544,50.57574542639237,6.689017119945418
76953.0,14894.0,3916,86.3239988347666,28.57459901548274,52.72870022987036,304,13.76181760503805,69.18858479216344,2.4845301251430603
48112.0,9472.0,3309,72.68964007224433,18.250115456069786,51.66016689920736,1397,5.620090529670032,84.67096979675597,3.33866818556205
59206.0,6945.0,4723,29.160087010576724,24.92875290050671,54.735534521295484,1172,10.766643549040149,74.15686377508064,2.690674498038685
46142.0,12039.0,3618,91.25166610639528,27.46975730318729,84.94625924575143,1621,23.215588927407087,67.76858697878409,5.284823810318102
52952.0,11519.0,5052,80.32248377016916,19.43157885028389,61.21315063465037,1251,16.686363212266382,31.252281888125392,6.100255062385912
46731.0,13883.0,3742,74.88738400058357,32.29425366980995,58.644999215231415,443,4.192310787100917,42.83217681052375,7.100957980150196
40148.0,7652.0,4240,44.97454238066868,26.26387499281814,62.736567350758726,1067,18.508720864917446,47.30123549986971,4.001279395618971
55157.0,11043.0,3065,49.91146789095377,33.37538939426223,49.97438654607555,815,11.810126812460965,57.92029937821334,3.228148930336472
40721.0,6612.0,3241,84.30553895004665,31.60811270826752,67.39312997076472,1032,10.655680983633609,48.55543773558156,4.647163470799958
61901.0,1232.0,2161,70.57989231227862,28.52805058776894,54.91763279126703,1459,24.31546278708022,52.30115483734273,4.179516299039271
58187.0,2568.0,4308,81.20249495975867,30.07323957191422,78.43616225907336,1906,22.786498210820863,46.47076095775749,1.9860864689869344
40549.0,14715.0,3886,82.99725454838213,22.15798602471241,56.17048265324785,1867,12.421882719059512,69.79166608632973,6.665279526364266
40958.0,2518.0,5462,60.178553444429184,21.83585978320498,51.91843652526853,316,8.907415104528459,50.86007095949414,6.410080359304075
64777.0,10515.0,3718,79.22253022450315,24.18828095550719,71.52555888343886,461,13.213951845537087,52.5686176306231,2.4877026102912643
62975.0,9512.0,3083,73.6858185315739,24.204088579255703,79.31424018710327,434,16.39123166841554,84.93304801877764,6.473311116786681
45517.0,9122.0,1770,84.5536401142387,26.93858209215202,64.37488206594088,1320,8.689436536845953,14.284616489029162,5.441175183170555
47882.0,10690.0,2452,62.29764092595525,28.437108405211244,71.69793847467375,299,3.5691735309214927,95.01234436685706,5.758130280505944
46331.0,10307.0,3342,51.06125073567129,33.81099494508874,64.51169121589959,1360,13.789726268493224,100.0,8.19260675995568
66556.0,7634.0,3350,71.51038885838553,28.108488917992005,60.6508704778267,1773,6.239508007489759,43.81161231760828,6.107328818122724
59778.0,10578.0,3759,80.1528807685824,32.147178890056544,56.62253302018958,840,23.273837438027137,57.51487566379747,6.650513512845441
55838.0,11726.0,3241,63.37205610789691,27.021794399126858,66.34223393182286,1814,0.0,69.3457198334863,1.064871665279108
39091.0,8110.0,3763,59.82157516806367,13.206164626375214,72.63600115425658,1413,15.800269906877636,69.16841660222947,6.198086220619112
37340.0,7796.0,4045,84.36801445203622,18.51158596376097,65.54874584801009,1956,3.720008463277504,1.9365543071646911,5.266154045577232
61271.0,9955.0,3466,98.89110328375224,13.970761112327434,65.99521447147926,1903,14.113632784070743,59.75531633724153,5.877266051935309
70034.0,8068.0,5031,68.6195309337837,13.505115201634622,67.98839725046004,1917,3.570285116477724,58.82089023854383,5.996593618632048
17273.0,6103.0,4949,74.08383676952215,17.935734734584244,69.57404753368198,572,14.288636427190465,94.3825323839952,5.548900074463872
30767.0,4537.0,2598,67.41192774003171,23.98486423946543,82.18352342823165,1185,3.443769035077505,42.16193286655663,8.523390196402875
57640.0,9117.0,4156,63.58442440392256,21.719299609505587,63.57539722890321,1078,0.0,20.391261511883336,8.244860650750777
47082.0,8143.0,6227,43.490965959574645,19.97286038266317,65.41667853163673,402,10.078957204755769,22.399427707994704,5.422258630509045
38652.0,14237.0,2600,61.20664075270818,28.76872622487029,54.25199907594996,1016,15.529007984314656,41.98945299487631,6.147023987489632
58140.0,8111.0,5193,64.94366406473992,14.901631742064373,73.36561055378012,121,19.16492847720112,54.18345667228348,4.255887861960228
34047.0,6792.0,5200,67.37328790972614,20.9578850996866,41.49460383550088,533,13.041136874077894,85.45483794578598,7.237887450996812
60844.0,9439.0,3740,86.63767015042947,21.03837390968216,67.21876299726027,1573,18.58459400197742,72.3290781452074,7.458609781931816
44744.0,14014.0,3426,41.26979983758704,29.52150940127403,64.38447566576424,910,6.393887531806557,37.32594130283916,5.124118246157121
69870.0,9955.0,4079,52.42807652606155,20.61908067807721,59.74309694757646,1770,16.030551068463648,59.75531633724153,5.153551504293128
47543.0,13149.0,2855,77.5385216938821,23.59400295897856,51.4214138295378,1140,22.98404221207685,68.7188275267093,6.188235228117837
61681.0,12298.0,3654,78.22939989876411,37.29106206196078,68.03059550854499,566,13.717976792265242,14.402991826729265,1.9340094279396325
44538.0,12784.0,4218,86.20294825014436,33.36318090295563,57.22581775904906,1692,19.18253087214145,64.87038407154583,2.0842391911026463
38240.0,8387.0,3876,76.12039829392504,18.96093354316385,65.47421147543311,1087,21.74918220851449,84.04366335476224,4.884879791851162
42815.0,8417.0,3507,52.98590919771745,22.41122688202018,69.48952789573926,1537,18.661375299146837,70.46342802381264,6.713037996846101
50728.0,6398.0,3328,55.4636657811203,29.124893503549337,56.91345276341785,1933,18.84672815527396,81.9795822843665,3.327845531856086
31573.0,11782.0,4795,58.07943073235701,28.64947608423517,61.52978864188812,745,5.142127524309602,56.62394517649865,5.80688478985201
63282.0,7525.0,3595,73.92210809935764,26.72799289369589,82.2027257792064,1909,17.445589132960663,81.55266686945352,0.7598038200658781
49650.0,9113.0,3156,68.14587673862361,26.0728479750742,77.49027177798747,53,11.604342246001162,74.53679401042147,5.200396252344157
21978.0,7354.0,2905,76.34368701493852,26.73135815863692,70.5884089326442,1726,22.46768822050261,84.97127555414131,6.806151919474942
32162.0,10272.0,4397,64.2465876545116,14.866443445337236,54.99742216944172,1471,20.96067714759452,66.55976642584747,3.652869550209836
36298.0,10812.0,4842,84.17225998918258,17.98401037261091,67.31158853979548,1533,21.392062222364093,64.6652991820339,5.568171604131464
36601.0,12170.0,2671,66.95729691931824,31.64196645623793,62.27384891205296,903,23.218039604941897,80.3250671819145,5.999322934942235
52265.0,11886.0,4429,49.08682389347831,25.036822467274927,73.12695679447089,964,4.286737575217471,62.61426224273011,6.224493701943167
47626.0,12773.0,3967,46.90384535888696,10.0,67.12193197478275,1447,22.045175722820822,76.97081005072299,5.1744785127903805
54723.0,7987.0,5418,86.4467055130642,33.834819199455126,72.7691420990044,1581,11.710271279749328,63.60582613767552,6.345268103025563
41357.0,12939.0,4372,88.3271733223423,27.47224240915437,53.15321204115541,1853,10.031011003560856,74.15698733133033,5.095423921236092
61566.0,8280.0,4057,38.818607631101145,23.176285992037016,51.94290977511783,733,6.668047808963189,47.914635244612505,6.019931270290338
41585.0,12030.0,4144,52.82672462541781,22.92163530387532,67.84263033147778,784,16.27523136870751,26.092943799358714,3.781726361059929
40185.0,13997.0,3481,84.83750935917543,26.46013938405581,59.66318325308679,1384,1.5331783263208347,65.98350225187899,6.473747599335757
55555.0,13475.0,3862,88.3883719119809,17.917531278545667,81.79943845722664,477,13.64611032268592,87.94312656934216,5.7673144299085815
37811.0,8819.0,4120,51.05744632089327,23.644152519394066,70.86904319367507,250,1.0089233025555515,88.67575508789903,6.2454687857125535
61013.0,6722.0,4186,63.2831327536655,22.57940367577505,61.31055631598492,265,21.69099460335105,34.93784207743418,3.847648614723722
68168.0,9987.0,3430,49.48967722876802,13.019111542188451,77.08281020119561,961,19.07394602157644,69.19737760712962,4.960776104570303
61514.0,14962.0,5194,68.13262989571396,26.43387354186096,52.26484401834699,1775,19.497042200454363,65.88936866299997,2.995444881263679
84631.875,8179.0,3336,71.26355750511465,26.986607323937218,69.78309375245085,242,11.650311324000205,64.46633249915914,6.077310212660863
43807.0,9410.0,2206,39.33030103954562,26.904758676468933,86.08249318934287,1869,13.64345509145364,57.06220424397535,9.006423321999215
56986.0,11482.0,3050,60.46698973257509,24.92836671400475,72.45235077956764,986,17.4149375883885,58.82562820308567,0.4674304020719564
47555.0,12786.0,5356,92.17470157049377,33.47537762576928,85.88124602590332,789,3.975397482946361,86.63983242523743,5.193848274415883
66542.0,8962.0,3289,50.239110022784864,27.711130653843707,82.8081038946646,788,9.38467905338553,45.78270523255805,7.399756943778708
66778.0,12331.0,3668,65.30014560138437,33.87833588975617,64.65685145059972,902,13.22282017066686,77.86036474554685,5.13757976908659
63585.0,9405.0,4750,88.80994311289592,24.40572339879734,44.30724908385338,784,4.468918455511959,71.90627819024103,4.576653067315066
69377.0,13927.0,4576,87.98482816590611,29.805312706779816,57.029196222500005,316,15.355074560846187,69.5702344376279,6.056909033904764
40013.0,13864.0,3767,65.39216355514947,14.403532253187713,51.02802209837098,1997,11.76004769151074,44.81029886335869,5.003497018693629
42561.0,11645.0,4830,70.51603636523329,14.92965310044523,68.04927436662247,963,9.104501989861046,66.02777279665034,6.6585610647555775
56963.0,8851.0,5063,60.91525336959664,25.139794046191128,60.82392374099498,1364,12.99674247888943,59.733859653557424,5.018098849908751
71671.0,9451.0,3126,89.19453104810165,22.586566181403427,62.25859961581224,1499,5.435357398711629,55.95504603229048,9.293196978341204
39149.0,13276.0,4457,65.08772797036099,21.016034319165207,77.73199288981408,1213,10.490512894753852,31.985659906362137,5.90146418500522
47309.0,8838.0,4662,34.52137068973401,19.58995261206128,72.9042884752498,206,9.63392477925686,76.76164317964961,4.754114696535286
55986.0,11966.0,4445,73.68396646259652,17.411158162480685,54.52643349217327,1707,16.007112424824804,57.804973764222105,6.4134321904804885
48825.0,7558.0,4314,76.12643740374453,35.882213211709434,40.8565718409409,449,12.739628270052869,25.589979157907024,4.200178409750226
23697.0,6120.0,4677,68.6947834640338,26.05754905998156,80.2837804881878,1720,9.78565971415716,65.09106200682977,7.940729821729455
43342.0,6507.0,3614,76.43902766748926,26.401489221288468,71.30927335104057,1045,7.031560599115137,26.15759596418699,3.937213934158213
44544.0,12732.0,3817,96.39462157792391,30.95648825913097,51.48626381782674,728,24.016035955085727,75.11278542570297,5.084681314942263
45531.0,7453.0,5918,66.46756677316179,28.10369533483434,66.7559954231199,609,3.393174912473489,62.30349843921383,5.55653482865844
37935.0,10449.0,6467,37.56619356465328,36.66493117982443,80.93534800219204,196,22.17351938575698,60.33906888285858,5.897955388802081
47012.0,8516.0,4965,69.0710937672281,27.799234831154585,81.25379250921938,567,15.991847112150932,66.31431031045344,5.073968000510992
24292.0,9955.0,3474,66.80441537956916,24.49155927228581,60.18503414645672,1555,20.590359152309343,59.75531633724153,5.005833191569021
38971.0,12736.0,5370,66.70781522889227,23.99620272102748,62.96827829444861,861,0.8222396245678301,59.00658789259548,2.922251490998033
43328.0,8290.0,3322,78.04714942065797,24.70834102504838,53.66659344649251,826,7.994447892380429,79.65073054385175,8.050640784591108
49262.0,9888.0,4298,90.83766791956889,27.372147456629413,58.68587865482439,1255,25.309724720754225,55.71097110032964,1.7024801722925167
59180.0,8216.0,4570,85.25161638795262,28.42705971219954,59.34277318371958,957,1.761551750590618,40.53032981039623,5.875983980225339
42729.0,11127.0,3646,59.40798781872333,32.801143237682304,69.87160892452454,1609,6.575950440945858,44.62208149390694,5.921521264878044
56078.0,8343.0,3808,64.35029325942624,23.808102674457427,72.35556023300032,841,21.02512044285712,67.077143861309,5.371750348819477
46248.0,5588.0,2354,40.20189949325845,27.460288850333026,75.6733494009516,1640,19.57182489346379,82.79410985984386,0.1550652135572585
33679.0,14615.0,3753,72.28469830059888,32.97367276716803,80.6984256647038,746,26.958895608027653,36.9259537825379,7.966903618729756
51766.0,9955.0,3524,92.55766173790973,34.151902888902654,55.45682400203206,314,0.0,59.75531633724153,2.695001297802274
55146.0,9955.0,3728,42.55618786717336,26.630441642123497,81.1285767161505,108,7.359383988411382,59.75531633724153,6.26507711700202
67291.0,7871.0,5393,61.46527763770106,23.47858844731012,90.66423674655373,601,21.78694783901458,57.57147895758614,7.373926521435998
49104.0,9330.0,3533,56.7718455166648,23.678069758851432,62.33514511990993,474,5.168306506896862,55.39040609143693,4.303366959484173
53744.0,9581.0,4909,65.48837858471526,30.87999660920953,82.10326190964872,389,21.752516874050464,83.2368559152209,2.796485186598285
63585.0,6870.0,3408,57.37810756404632,20.58076737499184,55.50908790662659,1693,14.534269833041346,33.053266186854835,4.600316562064799
52155.0,12158.0,4116,63.8273079002428,17.386643864425345,58.76905627218968,199,20.79905174706369,77.63718132235144,3.0778784383121414
31199.0,10584.0,1764,70.26283348262196,23.86208491971756,63.011722084649605,1641,29.01295395105012,34.85091026575715,4.353172861264573
42122.0,13106.0,4320,80.69893719666642,48.29263922346238,60.22738493996921,849,1.7458911477848993,31.81685464707141,5.3638307158723055
