Annual Tuition Fee (NPR),Admission Fee (NPR),Monthly Fee (NPR),Infrastructure Score,Student-Teacher Ratio,Average Academic Score (%),Total Enrolled Students,Scholarship % Availability,Technology Access Index,Fee Increase % (YoY)
52064,14093.0,2411,59.724769044865596,29.66788257726308,48.30725068690555,1723,24.45594247198696,79.69605364964602,4.859713082383138
51237,9693.0,4809,81.80525436705275,31.45858225480208,30.0,931,28.315064846154037,62.45092438410439,3.1877739864934105
52240,3919.0,4468,67.81343349727003,28.94843080779424,77.34507629101309,104,8.73870212672075,78.25056905563599,5.292363733710449
64746,5159.0,3273,82.8419586949686,19.399742550762106,74.34927460068016,938,4.487316021025633,84.40030072016948,6.8053041495780215
54897,12479.0,3426,77.85177904998294,21.590807787729403,90.18853893556592,481,9.449823359419998,47.8335692871954,3.9950973325878905
55796,8948.0,4533,57.40934767810937,16.311189973127917,49.58362788971215,1906,24.76035352573481,93.62742963891387,5.450101151988043
52669,11213.0,2725,83.65023452885318,27.486052002977885,62.70927770622616,174,13.095083705654261,74.48397273580476,5.813230908603865
64373,9957.0,2809,59.25614356087497,23.02335113210392,55.90803433552617,164,26.534541106573904,81.32854370442303,6.580906654649463
21917,12728.0,4094,80.79813131227374,25.17456392254672,57.266137252160135,1478,14.489757882721227,70.2319228104436,7.0307145022266795
42581,10160.0,4331,66.4260711717451,27.75571887530935,66.82543092693032,1709,13.0189077795855,87.30938134699069,4.926668735671175
50760,12034.0,3870,82.97632439250515,21.31982701982181,65.61112576814944,1225,29.36880299875302,75.82611882924611,5.296676921967565
51778,5412.0,4929,85.91973678796481,30.225239742518056,54.72520887757283,1112,18.564194531754197,63.87462084515168,3.974856077355655
32294,10061.0,3789,56.446247594424925,23.00559822410242,57.96625670580861,165,12.066953504017187,43.94552005712802,2.548757598306379
68860,7860.0,3551,70.82086099018176,31.40246796101915,56.42945260316982,545,11.922852663324125,60.11879178641462,5.338933524472472
52324,5398.0,3462,100.0,18.166354737519605,91.58467743768614,568,11.241321510703374,75.45695462649017,5.825956753046297
43577,9211.0,3367,60.86294429041473,30.329753390831893,70.45766755673824,144,17.338286092558363,47.017476941429166,6.598507908608134
67010,13333.0,4527,70.06986743922725,23.303202684519782,30.0,1214,23.061758586435804,57.40392876890858,3.0262242434073316
61618,,1830,68.21140676583158,29.7113886005629,63.482693415945604,983,12.305909242653652,,6.343610282008328
32298,11840.0,3268,64.65688610214137,26.63961689578676,70.87077240206294,1912,9.030286202799397,55.067719280664434,1.7392448189835905
23703,7502.0,3865,58.95363455284574,29.91797620633398,71.76297661458104,1937,20.844313873208726,72.27140651512276,6.508823475692524
39591,10564.0,2480,65.81390791374481, 25.71055313699077 ,56.36286654992185,1804,3.001934707686525,72.89441313406567,5.625573231607622
60536,6897.0,2997,76.10584511237109,23.88173386450832,44.9888298298669,1915,12.68610093753458,72.43057225934,4.941623912362094
60105,8245.0,3326,72.91603721452212,30.691998990703127,67.05680623559768,1563,14.082283875585727,40.761544302075364,5.173892086282286
54231,16008.0,2001,45.637846824154124,26.9607633449716,76.1921884049216,819,0.0,52.635809642642386,2.2177740786792595
60094,6541.0,4846,61.275113461076245,31.020948509421416,63.89421305844705,980,15.942899145262981,36.25431714768685,5.556708644217154
47749,10763.0,3086,84.72011993342193,22.049879747444372,59.080361078643044,741,12.940112770048508,35.40983396949616,2.7778990887099533
64558,4253.0,6196,82.33494022059993,23.144508492652992,60.22477166058548,1877,7.661592972420181,74.21075417104575,3.3904153091050158
60445,6521.0,4259,66.79790393641589,28.252077841114843,57.315114743946566,178,16.114820457155695,78.57906584358594,6.540941696628134
39107,8474.0,2283,74.95388479333994,28.24308964464525,64.82547775093519,1446,9.670531202369052,49.203749940960776,4.891109403597829
49362,8837.0,4102,56.87486439477239,22.237709070960435,74.81440285234089,1582,28.764936085372973,56.23318691295552,3.355053695008192
51055,10904.0,4021,44.88717478072578,25.504365931317295,60.19636332713315,1255,16.32486982042501,44.35134717193189,3.126190552435741
60407,7039.0,2646,61.064859830786034,17.44906068402955,65.39785458563385,649,17.739804972621744,41.71920426112543,6.143471106943078
38652,11332.0,3038,59.326129657386225,24.111512842546148,76.21133167681685,1148,15.336657691067021,69.03876212331141,6.191395680593125
49218,7816.0,6575,62.22461359296127,20.67933776344082,58.42319580005022,838,21.52636748619835,86.00447929670793,7.0733141079692565
57008,11690.0,2289,83.47782451975287,17.53941714439165,69.98614429104573,427,11.697371056042495,55.27564135447854,6.495225504920473
44182,4488.0,5135,70.1890450809669,32.17994068255129,61.03036661217066,1532,21.650493506992525,92.25527648496706,3.9703290046550035
61303,8688.0,4249,73.6959283725171,34.59714413018844,65.71252496284276,147,11.747489568815817,94.6381847196586,4.399267861706707
59437,12111.0,5064,55.97560454781782,28.45645656337533,54.97480506754158,1373,21.41838776551927,82.50454066770281,5.908053141589976
43197,9538.0,4889,56.7510816495429,15.527577283807968,93.5989735823738,1657,18.807754235034935,90.08554059688758,6.156354539830692
49779,5861.0,3598,75.32805479110941,25.366546605605375,59.39312579200736,187,22.58328240093708,62.437157981434936,9.517298228365782
52555,,5748,80.65771781001419,18.248403599774804,45.37869376568726,1831,9.954951335156764,,6.4966070443223325
49769,8280.0,5326,50.65826579510427,20.118121270378747,67.62963581199564,561,11.460815219950593,45.41279818666895,1.9635266400562532
37149,13206.0,2350,82.64928183191151,28.016182815974314,73.55019242280112,836,8.24300588886691,38.8798521180108,4.1757347507765825
40780,13623.0,2966,98.70962951855309,14.443911968243938,34.95155750136755,1157,13.22028492505536,76.88342659339688,4.370095988914579
71392,11400.0,4433,87.88038020958746,22.892938858742482,66.18431848929498,206,20.410483765468328,55.11896703564867,3.8263265348537727
44855,10853.0,4647,80.95618192582955,20.38634475492572,65.43377089999812,450,12.661420439318437,56.67347385278291,3.5161014517016183
56531,,3789,60.024618729575046,15.379341918818358,52.381520454735444,398,27.31637576632861,,5.3075223198613
43894,12068.0,4521,54.368088205168675,25.71903755962029,50.26328278325896,1433,2.890857818117908,52.07349880791453,-1.5036141773554625
26516,5658.0,4051,66.05807280123405,26.754450695406906,98.47137837105353,1342,15.995621276840371,76.89564442812816,3.3100063409861233
74883,6809.0,5466,67.24860765649873,20.536744889412756,72.03460943716874,1480,21.067399620251646,35.68914141658101,3.3938463113298436
39906,6149.0,5019,95.38470054164571,23.25726335888272,56.878863522987885,487,18.062573417045666,32.039193873687324,3.63800695625873
51092,7761.0,3406,73.66945923411087,33.081014002429896,57.40866766258176,86,13.155126879479836,39.589005135671805,6.8020595108781166
39599,14358.0,2252,89.15767211256299,21.720858423849798,61.15067227828404,244,0.6168572823237604,52.684326150764306,6.456867959241445
44879,5537.0,4317,75.38531163639412,31.898476943807406,64.32606750352103,1322,11.61720298442068,69.73784855451255,6.403125889405145
48694,5520.0,3711,51.85288065874581,33.98055136515704,70.05507041918145,1720,21.481387492384993,83.0514172301812,3.2417384377576495
44313,11498.0,1834,76.60700051069107,28.190960985556405,63.78745042498891,370,15.236516080750484,81.87438440213712,3.686058892559844
55556,10230.0,4007,71.29013821115407,22.991725982528582,77.01101037650176,101,28.791349817598615,91.73418617252707,-0.6878966126975232
70518,6370.0,4836,81.58682736112803,29.111744972916973,57.95648125439675,1881,2.6707662701135817,91.23714508624774,3.646104338022205
45810,7676.0,4782,54.297233148267956,27.066553343244465,72.86550931451652,851,8.524532698930809,34.031578520600505,6.160870346772009
64833,8617.0,4368,49.20759952672657,22.42265329986642,64.80258574458668,1737,9.99727539298862,65.0102626871604,3.0738177136543174
42280,11273.0,4286,65.30824334202678,11.56779571587297,68.53427292902215,1443,9.11186407510619,88.87281833480088,3.141889655424225
54952,9196.0,4157,78.1704701295754,29.842664706467687,67.12530365160512,1045,29.77520609375253,49.44239725525571,-0.7857113808871459
42809,14062.0,3093,55.559485567927396,24.62312482671478,68.2533143292244,1782,15.254695683929874,77.35994487898611,2.657249183619442
49485,11342.0,4754,80.7224285856708,23.464053936785454,71.47827022122668,130,17.100659877472555,63.02200682399071,3.5850480037183594
49263,10499.0,1616,61.07988156600025,24.765857628472524,68.6499316906067,224,0.0,60.8027600113702,5.954520952913932
65494,7707.0,4801,76.2185131104744,25.865255201282025,79.8834890754103,534,7.81178369589826,7.8415692529821115,5.838355873676918
58305,5212.0,3118,58.80783079289458,22.82580942584587,72.3891067522463,1096,13.601377682914235,25.142930717103525,2.1611506165521743
55793,8545.0,4295,77.54696260294826,32.36358626079712,73.91606936511785,1793,19.11470638386276,79.18897576101273,5.819477775365585
46527,2434.0,3764,68.59366765097118,22.7114491745026,48.79887291144196,924,0.0,52.9609957912928,3.425408571242773
60665,8110.0,3808,96.12526407576313,12.487545272390097,52.67202524412965,705,14.303969534413719,52.09178609432779,4.426202416453979
609460,14852.0,5251,75.13928297418806,18.906779578152907,68.68843392624619,240,7.741163266449207,31.34791583083951,6.739362807481781
52375,13215.0,4466,72.69549610166251,20.852472118808617,47.21591644539925,737,7.298726993777818,44.64967164342232,3.5836505874291325
43444,11509.0,3722,77.56302700498262,21.53297083432277,60.218133798838004,1580,13.657371651256543,54.921872673594834,6.689041436067026
53075,9289.0,3960,51.78312670710943,25.621512444135245,66.4984518409477,587,0.0,73.20266036868837,4.531009310471609
33311,,3172,87.47198369618484,16.041043478089257,63.9018880996399,622,28.67616161991287,,6.688135009837947
62863,11440.0,4449,68.1591040039686,22.603571939771516,44.00119863816681,1197,18.547736618366745,67.9722280340602,3.225069067537446
26484,7070.0,3111,47.77994773092594,17.353414430062198,64.49530912102789,293,16.250354916400763,79.11730402977427,4.861192236177559
64331,,5315,45.48449551681913,21.687851182046195,64.76640323038276,1707,16.632665810395586,,6.29096847132913
39227,10251.0,4906,61.66021754868429,17.905226764083103,69.2446173948419,1039,15.772439688894012,51.36482910250707,7.994312645661182
42195,8495.0,5626,62.27523236971467,20.060395978727783,93.34529620879422,1573,8.639615713876786,99.53431746164063,1.895298236941986
44652,9453.0,2734,88.09807214576925,23.441065281330864,81.46145692103494,892,14.056160617992594,92.49673476379792,8.013914151482258
58285,9962.0,3987,100.0,21.435753129531903,71.46618992742806,1653,16.38599494143969,32.35632598962045,7.70659163778995
43986,8581.0,4439,93.24886583396227,16.05086663756072,49.373758347448764,1662,9.918033312537885,40.122072269033296,3.904567040164255
60659,9006.0,4367,66.98545507144392,23.2769578138919,82.73821727076691,424,20.915402618109503,49.87682274444866,3.22675684046662
63330,8224.0,4260,41.738321496208314,26.828038973754886,53.94432565014996,1686,13.832904833190712,62.07630767605058,8.791381589362599
61819,7702.0,4773,100.0,25.949886865768484,76.00851663189702,749,3.986612937247024,80.26278774880431,5.066948789429514
38205,11224.0,3787,62.59629596133009,24.596407538558857,35.478953718867444,998,2.511204549157659,47.62536093269906,8.191551873603249
65669,10845.0,4266,64.7172348067969,21.449274944850103,52.38968822029112,815,18.78141743889488,60.747158580991204,5.738054401932299
43255,11661.0,3865,79.88740369862435,20.905882184107366,54.44051818992294,1887,20.45690637040809,63.62640933425005,4.552737654501175
75944,3852.0,2164,67.50176170246344,27.685312259146084,63.33299200304531,1424,8.950789605596015,17.318203756606472,6.601037711819805
44891,8323.0,5070,62.07766181908334,33.02084241004337,71.69328117562358,1207,16.706792437697523,67.26518248598688,4.395906282387279
23199,16384.0,4965,28.86235681567672,27.438429239839344,52.22770092961452,1226,9.747695194903141,20.739722393946707,2.6418106264136374
62487,7484.0,5463,45.420186488405044,17.593690949454754,50.6181479330503,287,15.293682657069033,79.34769330916502,4.164595845476192
47327,10127.0,4405,69.69864657652033,16.42039612176393,66.28721065807615,488,7.564173771252936,37.091153437779994,6.904623749347335
36811,9246.0,2998,100.0,29.72377574100762,69.81707954814362,111,14.41849638225195,49.94826782759203,6.833326631452373
37766,11424.0,3522,65.21095998244122,20.88706096498578,74.90291403121861,1213,7.923061817713604,48.81603871378054,7.251882726902261
70211,,4556,91.50279343016771,23.411584143912023,73.49912604043053,1201,8.623113930028396,,7.852328486778694
47728,5145.0,3091,89.01691718783906,23.15011168144893,56.654082569292605,1857,12.299552761505018,57.37093777100957,7.205760715969806
45629,11885.0,4226,52.681014198761034,22.179671223820094,59.37687615800046,991,9.269545977228292,42.04568313103843,4.0551056220981305
52259,14262.0,4776,72.8931367231428,22.04535483757529,95.61591662878735,1401,22.80690175884599,42.86977249892345,3.571865810584688
55793,7948.0,5372,54.61834398262485,31.3906598147086,58.800914986515025,956,12.028463706344242,68.56176521960683,4.3891127647253185
35798,11016.0,4555,50.26549740062502,29.63473003778445,50.840937409987916,1379,11.922966355412552,42.7819783067317,7.914419777684525
53059,13662.0,3385,76.60943272613915,29.49931241704519,75.38843367370616,1532,15.466966610048715,87.43796634456714,2.5367140852222634
40997,14269.0,2618,87.9250323115574,21.554710010364882,70.28584143132038,644,26.717884566303972,50.71729835601879,5.143398614377925
49756,13225.0,3004,52.214795738881506,26.055918716222145,76.42225797152892,388,27.20454517860309,54.567121084999215,2.824965586719465
51162,8627.0,3392,56.31743620996506,26.045802862738448,58.36327906122727,1537,10.903792281123359,100.0,7.195365806895309
89254,13556.0,5437,58.85887481014897,30.76453521181864,71.65688453471346,415,12.771757728799965,57.058016974700436,6.045398025320317
65295,8680.0,2403,80.27921872835775,17.555120265422175,59.856700815555726,968,0.0,38.23394110192031,2.9762872163360803
84912,9041.0,4424,49.70406140321209,23.215778375418008,66.09504410517005,106,27.853416533738113,69.8690846430967,1.7322677277356573
46654,9736.0,3865,63.92063894970448,24.655147151247366,80.0012603663175,817,11.530386923329045,58.71640934045409,6.438734854472008
62014,12538.0,4111,69.9004166848037,29.049047587111204,70.50401459796804,327,7.752637998548595,76.24537505856573,6.376727768138664
52990,9611.0,5046,53.383952111026886,30.88171341579661,66.97417887604583,1057,10.793877761615398,75.93267972222013,4.078532469055627
68484,8141.0,4941,71.79161969920379,32.45375033950782,65.3597955325868,1602,14.943136941817901,76.85775328939603,2.5360818560443548
25441,8913.0,5441,98.54336454193513,29.664766875329928,68.77683931917694,1127,14.617504880566152,27.35778788548417,3.7242232443728716
33688,7452.0,3974,59.692472647760106,28.603831154668793,73.30874409771229,615,11.756754704947003,64.63205767053401,4.191411496020447
29325,6421.0,3409,75.87321969558167, 33.613740354649416 ,63.193758460910544,1557,14.753386044384678,74.89708441344291,7.0371905607435
60607,10908.0,3482,82.33541430241878,23.725137096451583,30.59298562736381,204,4.377003194060714,70.38576861551665,6.080861807607466
39988,10521.0,4216,57.39505410846656,22.197513613845306,59.03085868238073,595,22.844187717833083,40.055480144278704,0.2783782693951782
53991,6031.0,4512,77.65239630924441,28.50670819785869,30.0,1006,33.161087786423636,55.620980758339876,4.000454029497502
54076,9771.0,2627,50.586969942465814,31.293409659203938,68.1471955960654,1975,13.618277837473576,72.77459790567447,6.341494380159775
46775,7701.0,4304,68.58562106412501,21.59892663577486,85.98061588895457,1593,9.921324169650727,53.24659445858729,3.778098470455384
61209,6088.0,4398,57.95335753189177,25.107898976188803,65.61654790693132,1676,12.018833187058569,57.348633855969,6.577111260994504
47472,8819.0,5425,91.55751387179639, 28.04317290610851 ,73.04785485991327,328,12.456675573109534,45.48293134310648,4.217661508874816
62228,12067.0,3215,76.4365229329727,30.682080229872433,68.35739102132642,1947,9.975169283375466,90.2048923845191,6.9782787815909115
42175,10483.0,5407,92.58085361566137,19.894748714063354,67.78500573462843,1760,27.50652038066452,90.0924562327121,3.6168571403043366
55732,18883.0,5752,71.55918876791627,31.25048605021353,88.61579161439334,142,17.94202456609067,69.75347538248404,6.349964398438614
57957,8877.0,3753,54.51666810229548,23.401891865934623,55.83221617712598,1149,9.450943066996128,65.19282202993976,8.4830683689193
31245,11721.0,2685,55.76301970937181,26.58804609863392,61.1970021938771,180,18.366763711124758,71.35361788023464,9.056243417726073
51818,11212.0,3921,67.60018083991018,32.881153985503865,53.47472983575825,598,31.074365073129464,2.629786918581999,3.528246662302205
46128,2853.0,3313,85.24848244863331,16.581236301811266,73.95479879686792,449,15.969077981670967,87.51889043051511,4.786271117888539
40633,15891.0,3785,63.176308751084896,27.07422646968612,76.9953108248632,1569,6.732216469374013,76.944456627541,5.791800099155396
79677,13372.0,5677,62.59149299366255,34.060960076479084,64.12532652390874,331,14.887949106059564,65.850662617637,9.413931300107334
60734,6216.0,2471,100.0,24.552348873764497,70.62620159627102,467,25.25589575271667,48.60272826897422,3.6992688041020383
63505,6118.0,4509,82.79296717328282,30.52763168572728,86.46979811641685,933,16.150368901478142,92.85335836304802,5.154763980647836
72411,,1904,72.50483044015289,15.404126376342905,85.38461437206769,1220,14.680769152529408,,5.852493156288386
58475,7950.0,4992,76.69771772861415,29.311839559500406,67.42129960317675,69,3.880333869245151,100.0,6.630491029332402
43406,10400.0,3253,75.42072237367663,35.92389088038006,64.62079223374938,911,18.099272219637975,46.79813191317308,3.044783259456901
67673,12945.0,3715,100.0,36.79609985768096,83.9525752861052,1035,28.959452305515384,6.433819416777894,6.446783658422692
38318,10910.0,4750,72.72631804824704,20.030105936674858,67.75751571023368,769,11.869199111644713,35.10246757096816,5.793802108968015
35423,8539.0,4927,94.73932475776961,23.761611479319185,71.6124089416676,1059,14.642186759610835,73.9457255959013,6.10967361034726
54317,8485.0,4044,62.114491093766645,26.124598016223576,64.49485549065434,1839,4.774541845161904,50.24750422635506,6.86963382183004
58363,9050.0,3243,100.0,33.532077944946685,86.9119308955164,1760,14.329133801500289,67.63241084630114,5.407805808971146
41702,11460.0,4581,75.81217944653157,21.405589326538276,54.128140906475956,1726,27.175762130025248,55.13098542871858,6.2300546487864965
44801,7897.0,3220,94.10645878533657,27.440274597651214,69.0451298187615,1754,22.404328818572097,100.0,0.14537223127080878
41286,7443.0,3112,91.29554063079557,19.305032003826874,79.58207721776009,543,13.284490341459867,26.611980364896866,6.48940658047247
55619,8688.0,4214,62.045470944193994,21.458477800066262,81.56715306595996,1714,11.658673676180086,66.98682116781693,1.1255461916010963
49772,12884.0,4130,78.87922942665669,23.36943212787669,63.195204672597086,1949,7.263855916204154,65.07533017915016,8.176018978219624
44941,7622.0,5249,70.28426849898325,29.247568603938735,45.68608439033069,1672,10.53932043779269,83.09197880195919,4.641088995746644
48890,2421.0,6183,53.24729576779711,34.275101243758364,69.45892749913357,69,28.491085092016576,92.73734191008458,3.0477229861959216
62838,4422.0,4348,81.50198639357771,24.00693140857284,68.13264822863368,681,18.269291849403665,56.98640914640024,7.723884552859276
48874,10738.0,6434,58.424680901357696,22.787283104777295,81.7294302782622,477,29.601194390114543,66.19506136424738,4.267632685037505
48295,8679.0,4944,98.42104278059102,23.693435093998318,80.05384721453908,473,13.231618333556384,60.38186937012994,6.4078427840560215
45993,13507.0,3583,75.69833909855113,25.0579624287071,82.37451180552469,1837,19.27275670372932,58.5298403849109,5.299501231445132
68603,3902.0,four thousand,61.74502911321522,26.999573377365525,76.94650038642888,407,18.22034291182502,78.18153680809209,5.445072545011888
56649,11372.0,2767,42.83341437893792,34.23213957209909,49.40058755184741,1308,6.64000335359801,46.17416982322924,6.307674168566933
64555,9053.0,2482,33.38398865910385,18.211611088473823,45.94471454397971,955,9.131517351111036,38.80090596690601,0.00538034891525907
53845,11961.0,6161,71.75969905296743,24.951291354348214,48.79912308743006,1819,19.021024007561977,21.50550217531098,5.44059058073773
31368,9145.0,2851,40.168693550282754,17.7323413034873,89.27056359046739,1671,15.606859070916485,43.92389299795747,5.207846263978478
45142,14737.0,4609,50.88947658951527,25.783604537905777,74.38866434566373,1839,15.994822986131345,66.75544234407539,6.356939201098598
520860,9779.0,4061,98.3090648958085,23.793113813170745,47.57117670169062,1315,5.089110488749169,61.0633917607799,4.990580689926599
64818,15211.0,4604,86.06571629712649,30.506259933771112,49.002344944238025,1468,19.011342871812598,49.056633567285786,7.408065351604996
21351,13221.0,2859,60.462429953582,25.03895891487003,86.2176488104347,574,14.610173809846888,55.67929443759587,7.378697605427675
58235,7569.0,5225,72.13690493900017,21.20248274269991,63.80148975717114,748,15.01038515528093,97.72952514692473,9.051257343020032
63869,10072.0,3649,57.907762926716195,24.22788869473679,77.91493322795691,665,7.909706141232888,68.71238033089023,9.739222381279298
37843,7082.0,5123,74.15011632422757,18.496337691597716,54.61532477527105,904,8.857703501238,46.561706554141196,4.339712651524988
32056,14233.0,4042,73.81630616494981,27.055547682210705,68.87557417316361,1929,11.83580576230542,48.617678931248534,7.679333979570757
87616,8279.0,5554,52.07779438494117,26.38164666760343,77.66051093518861,710,10.210195603046998,63.494411754556225,5.78436069981341
49691,9422.0,6454,63.05315838166443,26.0465425203717,72.45924998977439,1173,15.671481058882636,61.66411771767128,4.890698498013082
41488,14329.0,3468,79.23424050158891,26.3162095077128,63.110361113986144,1825,25.361292307616807,41.92939334934026,3.9052834593439454
51619,6050.0,4241,61.006408324825074,18.688612672175697,48.29623097970047,1416,19.270883361418566,28.01835875739541,3.625241933000341
61907,3612.0,5332,47.737120941135124,28.535075503244016,70.72603422727613,1334,11.4401748656367,76.29344409622713,2.801729215807673
41179,4317.0,3140,90.7931733117177, 25.78958782474329 ,72.24062402067196,1553,12.358436038745761,100.0,3.844033603757694
66496,15081.0,5069,98.03945680901676,31.325171341151428,51.93507206100736,1396,24.94231475365817,67.55885875807826,0.799319132714384
30144,13624.0,3267,72.62533229658371,24.834249755475668,66.59466860964811,1461,6.7038575066535415,27.078114530427733,4.764594807095446
48561,9164.0,3119,64.23502680865882,26.179836058418545,81.46078104940803,783,21.875081865860544,59.26817157729857,3.0883908320926476
50432,4415.0,2973,75.91280703018306,22.752170000519335,41.43032177166476,449,5.918153103926761,50.20052340001045,7.1961574678212905
67755,13156.0,4742,56.948002700394824,28.983882586327965,84.57084773820756,1682,12.408176938515098,52.504555037063,5.0004584296246595
48351,6836.0,5253,58.709872096422075,26.688234039678562,59.864379789319976,1707,20.288995291098583,68.06967203545503,1.114644044523636
48617,11527.0,4563,82.02614022338521,23.29819241483875,66.03421137398063,232,22.07125806298732,48.99663982735524,7.683648924132262
46090,5724.0,5040,48.50829345502581,18.620909552675343,65.43260270093992,1284,23.35089561644718,81.54650828580006,2.1711362796612264
20868,15105.0,4070,74.34895279468535,31.413599597136596,74.14032936864561,311,19.820916393541093,41.43422589547629,5.136225215938148
43856,10530.0,5040,67.78441489129948,17.3396876414955,72.52861932790864,540,9.865988302871543,50.57574542639237,6.689017119945418
76953,14894.0,3916,86.3239988347666,28.57459901548274,52.728700229870356,304,13.76181760503805,69.18858479216344,2.4845301251430603
48112,9472.0,3309,72.68964007224433,18.250115456069786,51.660166899207354,1397,5.620090529670032,84.67096979675597,3.33866818556205
59206,6945.0,4723,29.160087010576724,24.92875290050671,54.735534521295484,1172,10.766643549040147,74.15686377508064,2.690674498038685
46142,12039.0,3618,91.25166610639528,27.46975730318729,84.94625924575143,1621,23.215588927407087,67.76858697878409,5.284823810318102
52952,11519.0,5052,80.32248377016916,19.43157885028389,61.21315063465037,1251,16.686363212266382,31.252281888125392,6.100255062385912
46731,13883.0,3742,74.88738400058357,32.29425366980995,58.644999215231415,443,4.192310787100917,42.83217681052375,7.100957980150196
40148,7652.0,4240,44.97454238066868,26.26387499281814,62.736567350758726,1067,18.508720864917446,47.30123549986971,4.001279395618971
55157,11043.0,3065,49.91146789095377,33.37538939426223,49.97438654607555,815,11.810126812460965,57.92029937821334,3.228148930336472
40721,6612.0,3241,84.30553895004665,31.60811270826752,67.39312997076472,1032,10.655680983633607,48.555437735581556,4.647163470799958
61901,1232.0,2161,70.57989231227862,28.52805058776894,54.917632791267025,1459,24.31546278708022,52.30115483734273,4.179516299039271
58187,2568.0,4308,81.20249495975867,30.07323957191422,78.43616225907336,1906,22.786498210820866,46.47076095775749,1.9860864689869344
40549,14715.0,3886,82.99725454838213,22.157986024712415,56.17048265324785,1867,12.421882719059512,69.79166608632973,6.665279526364266
40958,2518.0,5462,60.178553444429184,21.83585978320498,51.91843652526853,316,8.907415104528459,50.86007095949414,6.410080359304075
64777,10515.0,3718,79.22253022450315,24.18828095550719,71.52555888343886,461,13.213951845537089,52.5686176306231,2.4877026102912643
62975,9512.0,3083,73.6858185315739,24.204088579255703,79.31424018710327,434,16.39123166841554,84.93304801877764,6.473311116786681
45517,9122.0,1770,84.5536401142387,26.93858209215202,64.37488206594088,1320,8.689436536845953,14.284616489029162,5.441175183170555
47882,10690.0,2452,62.29764092595525,28.437108405211244,71.69793847467375,299,3.5691735309214927,95.01234436685706,5.758130280505944
46331,10307.0,3342,51.06125073567129,33.81099494508874,64.51169121589959,1360,13.789726268493224,100.0,8.19260675995568
66556,7634.0,3350,71.51038885838553,28.108488917992005,60.6508704778267,1773,6.239508007489759,43.81161231760828,6.107328818122724
59778,10578.0,3759,80.1528807685824,32.147178890056544,56.62253302018958,840,23.273837438027137,57.51487566379747,6.650513512845441
55838,11726.0,3241,63.37205610789691,27.021794399126858,66.34223393182286,1814,0.0,69.3457198334863,1.064871665279108
39091,8110.0,3763,59.82157516806367,13.206164626375214,72.63600115425658,1413,15.800269906877636,69.16841660222947,6.198086220619112
37340,7796.0,4045,84.36801445203622,18.511585963760975,65.54874584801009,1956,3.7200084632775035,1.9365543071646911,5.266154045577232
61271,,3466,98.89110328375224,13.970761112327434,65.99521447147926,1903,14.113632784070745,,5.877266051935309
70034,8068.0,5031,68.6195309337837,13.505115201634622,67.98839725046004,1917,3.5702851164777236,58.820890238543825,5.996593618632048
17273,6103.0,4949,74.08383676952215,17.935734734584244,69.57404753368198,572,14.288636427190465,94.3825323839952,5.548900074463872
30767,4537.0,2598,67.41192774003171,23.98486423946543,82.18352342823165,1185,3.443769035077505,42.161932866556626,8.523390196402875
57640,9117.0,4156,63.58442440392256,21.719299609505587,63.57539722890321,1078,0.0,20.391261511883336,8.244860650750777
47082,8143.0,6227,43.490965959574645,19.97286038266317,65.41667853163673,402,10.078957204755769,22.399427707994704,5.422258630509045
38652,14237.0,2600,61.20664075270818,28.76872622487029,54.25199907594996,1016,15.529007984314656,41.98945299487631,6.147023987489632
58140,8111.0,5193,64.94366406473992,14.901631742064371,73.36561055378012,121,19.16492847720112,54.18345667228348,4.255887861960228
34047,6792.0,5200,67.37328790972614,20.957885099686596,41.49460383550088,533,13.041136874077894,85.45483794578598,7.237887450996812
60844,9439.0,3740,86.63767015042947,21.038373909682157,67.21876299726027,1573,18.58459400197742,72.3290781452074,7.458609781931816
44744,14014.0,3426,41.269799837587044,29.52150940127403,64.38447566576424,910,6.393887531806557,37.32594130283916,5.124118246157121
69870,,4079,52.42807652606155,20.619080678077218,59.74309694757646,1770,16.030551068463648,,5.1535515042931275
47543,13149.0,2855,77.5385216938821,23.594002958978557,51.4214138295378,1140,22.984042212076854,68.7188275267093,6.188235228117837
61681,12298.0,3654,78.22939989876411,37.29106206196078,68.03059550854499,566,13.717976792265242,14.402991826729263,1.9340094279396323
44538,12784.0,4218,86.20294825014436,33.36318090295563,57.22581775904906,1692,19.18253087214145,64.87038407154583,2.0842391911026463
38240,8387.0,3876,76.12039829392504,18.960933543163854,65.47421147543311,1087,21.74918220851449,84.04366335476224,4.884879791851162
42815,8417.0,3507,52.98590919771745,22.41122688202018,69.48952789573926,1537,18.661375299146833,70.46342802381264,6.713037996846101
50728,6398.0,3328,55.4636657811203,29.124893503549337,56.91345276341785,1933,18.846728155273958,81.9795822843665,3.327845531856086
31573,11782.0,4795,58.079430732357004,28.64947608423517,61.52978864188812,745,5.142127524309602,56.62394517649865,5.80688478985201
63282,7525.0,3595,73.92210809935764,26.727992893695898,82.2027257792064,1909,17.445589132960663,81.55266686945352,0.7598038200658781
49650,9113.0,3156,68.14587673862361,26.072847975074197,77.49027177798747,53,11.604342246001162,74.53679401042147,5.200396252344157
21978,7354.0,2905,76.34368701493852,26.73135815863692,70.5884089326442,1726,22.46768822050261,84.97127555414131,6.806151919474942
